"ID","AgeGroup","Gender","ActionCount","ActionSeq_Collapsed","GradedScore","ResponseTime","LiteracyScore","NumeracyScore"
342,"60-65","Female",34,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR_HISTORY_BACK,TAB,TAB,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_NEXT,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",458108,241.50505,232.69574
345,"60-65","Female",20,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","7",214924,224.38738,244.72254
348,"50-54","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",205581,258.50842,229.11972
349,"60-65","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","7",107980,254.41767,237.37166
354,"16-19","Female",22,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",110487,288.14849,283.57258
361,"30-34","Female",15,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",138683,272.04767,271.39155
368,"30-34","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,TOOLBAR_HISTORY_BACK,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",216887,201.90421,209.67421
369,"30-34","Female",27,"START,TAB,TAB,TEXTLINK,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR,TOOLBAR,TAB,TOOLBAR,TOOLBAR,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",209540,345.26084,326.73473
371,"55-59","Male",3,"START,NEXT_INQUIRY,END","7",43923,216.4341,249.10199
374,"40-44","Female",22,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TAB,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",259442,288.53993,292.30018
376,"35-39","Female",18,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR_HISTORY_BACK,TAB,TOOLBAR_HISTORY_BACK,TAB,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",171457,297.54682,255.94594
378,"20-24","Female",40,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",154748,291.86932,287.62158
382,"25-29","Female",28,"START,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,NEXT_INQUIRY,END_CANCEL,BUTTON,BUTTON,NEXT_INQUIRY,END","1",283512,308.51402,296.62213
389,"20-24","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",118989,273.10631,301.02279
390,"30-34","Female",29,"START,TOOLBAR,TOOLBAR,TOOLBAR_HISTORY_ADD,TAB,TOOLBAR_HISTORY_NEXT,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",272809,287.86184,274.54625
400,"60-65","Female",21,"START,COMBOBOX,BUTTON,BUTTON,TEXTLINK,COMBOBOX,TEXTLINK,TOOLBAR_HISTORY_BACK,TEXTLINK,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",177633,263.31697,246.39058
403,"45-49","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR,TOOLBAR,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",191791,221.15167,283.20589
406,"20-24","Male",46,"START,TAB,TAB,BOX_PRESS,TAB,TAB,TOOLBAR_HISTORY_BACK,COMBOBOX,TEXTLINK,COMBOBOX,BUTTON,BUTTON,TEXTLINK,BUTTON,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","1",256875,318.9351,349.46019
408,"40-44","Male",20,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",350172,304.51013,292.85265
409,"35-39","Female",20,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,NEXT_INQUIRY,END","7",121824,326.79939,327.62467
410,"50-54","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",146168,288.42525,305.65621
416,"16-19","Female",30,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",207198,312.83749,294.03372
418,"60-65","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR,TAB,TOOLBAR,TOOLBAR,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",224294,319.11596,362.35715
419,"45-49","Female",17,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",150993,210.51662,218.37133
426,"35-39","Male",26,"START,TEXTLINK,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR_HISTORY_BACK,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",192489,262.84413,223.62772
427,"20-24","Male",24,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",195192,293.09493,302.98762
430,"25-29","Male",20,"START,TAB,TAB,TEXTLINK,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",153863,274.79422,279.22221
431,"60-65","Male",17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",261391,316.74479,321.51584
433,"55-59","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",152379,258.16054,279.92336
438,"30-34","Male",29,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TOOLBAR,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",187985,259.80312,318.15556
446,"35-39","Female",15,"START,COMBOBOX,COMBOBOX,COMBOBOX,TAB,TAB,TAB,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TOOLBAR_HISTORY_BACK,NEXT_INQUIRY,END","7",135371,285.23324,287.97583
451,"25-29","Female",30,"START,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",208827,205.77917,219.40994
454,"20-24","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","7",28915,274.17858,269.70879
458,"50-54","Male",35,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",292090,305.34711,297.58402
467,"40-44","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",338142,292.98732,283.40327
469,"55-59","Female",31,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",326911,248.07233,254.34335
478,"45-49","Male",3,"START,NEXT_INQUIRY,END","7",17051,192.17026,214.32418
479,"40-44","Female",22,"START,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","1",379078,198.2915,207.73684
482,"30-34","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",113690,305.01643,261.19783
483,"30-34","Female",24,"START,RESTART,COMBOBOX,COMBOBOX,BUTTON,COMBOBOX,CHECKBOX,COMBOBOX,BUTTON,BUTTON,HISTORY_ADD,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","7",139225,253.61635,265.58468
486,"45-49","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",185848,197.33709,227.35114
498,"20-24","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",143380,218.49016,194.684
509,"30-34","Female",22,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END","7",147755,261.96703,224.48738
510,"55-59","Male",18,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",174496,289.30714,313.48425
515,"16-19","Female",31,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,BUTTON,BUTTON,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",185752,264.79014,295.14012
516,"35-39","Male",34,"START,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",188076,332.05255,341.76856
522,"45-49","Female",34,"START,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",189094,218.91728,202.14391
527,"50-54","Female",17,"START,BUTTON,BUTTON,TEXTLINK,TEXTLINK,CHECKBOX,BUTTON,BUTTON,BUTTON,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",227306,215.9964,190.05662
530,"60-65","Male",26,"START,TAB,TAB,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",171833,348.47582,352.11499
532,"35-39","Male",30,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TOOLBAR_HISTORY_BACK,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",143545,333.94224,325.53031
533,"20-24","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","7",161283,270.4352,262.85123
537,"50-54","Female",3,"START,NEXT_INQUIRY,END","7",6888,153.50839,119.40934
538,"35-39","Male",8,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,NEXT_INQUIRY,END","7",92275,240.49209,236.23197
541,"30-34","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",477027,251.55635,277.13454
543,"16-19","Female",3,"START,NEXT_INQUIRY,END","7",21960,147.10962,138.62594
544,"45-49","Female",17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",212085,270.6604,311.39885
545,"20-24","Female",35,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,NEXT_INQUIRY,END","7",147873,265.25307,234.96252
546,"20-24","Female",32,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",192366,274.71257,237.80094
552,"35-39","Female",28,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",165717,320.23395,266.65539
554,"40-44","Male",34,"START,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TOOLBAR_HISTORY_BACK,TAB,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",378093,214.68182,188.17024
555,"55-59","Female",17,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","1",299091,224.52866,232.67812
558,"40-44","Female",23,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",141150,301.45192,300.10717
559,"60-65","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",274638,294.81119,291.06852
560,"16-19","Female",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","7",268008,250.72608,229.97028
565,"45-49","Male",10,"START,TEXTLINK,TAB,TAB,TEXTLINK,TOOLBAR_HISTORY_BACK,TEXTLINK,TOOLBAR_HISTORY_BACK,NEXT_INQUIRY,END","7",178848,254.83962,238.24786
568,"25-29","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","7",55300,281.37911,249.42014
569,"40-44","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",99839,298.80013,276.2577
576,"16-19","Male",33,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,TAB,TOOLBAR_HISTORY_BACK,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",213412,339.43509,324.69483
579,"25-29","Male",29,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TOOLBAR_HISTORY_BACK,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",167668,286.79226,328.27221
583,"55-59","Female",25,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR,TOOLBAR_HISTORY_BACK,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",382071,244.66783,255.69992
594,"30-34","Female",30,"START,COMBOBOX,BUTTON,BUTTON,TEXTLINK,COMBOBOX,COMBOBOX,TEXTLINK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",324291,258.60674,212.25841
596,"55-59","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",155336,272.84912,249.32921
599,"45-49","Male",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","7",46985,275.1945,303.57135
604,"60-65","Male",9,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,NEXT_INQUIRY,END","7",73086,307.45669,326.2483
609,"55-59","Male",20,"START,TEXTLINK,TEXTLINK,TOOLBAR,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",567035,222.92278,238.89762
611,"25-29","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",182506,240.87288,269.13834
612,"35-39","Female",35,"START,COMBOBOX,TEXTLINK,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,BUTTON,TEXTLINK,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",618539,301.14113,259.87714
613,"30-34","Female",33,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",282876,241.51227,245.55146
620,"35-39","Female",29,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",259928,250.68095,260.73961
621,"40-44","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",148259,330.08992,357.62387
627,"50-54","Female",31,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",343634,283.24594,242.36594
630,"60-65","Female",8,"START,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,COMBOBOX,NEXT_INQUIRY,END","7",293328,214.51059,211.89833
